DEPARTURE_ARRIVAL_DURATION,ARRIVAL_DEPARTURE_DURATION,STOPOVERS,VESSEL_TYPE,HULL_MATERIAL,VESSEL_LENGTH,VESSEL_BEAN,VESSEL_DRAFT,VESSEL_DEPTH,MOTOR_POWER,SPEED,NUM_PROPELLERS,NUM_GENERATORS,TPB,LIGHT_DISPLACEMENT,CREW,PASS_CAPACITY,LOAD_CAPACITY,FUEL_CONSUMPTION
900.0,1080.0,3,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,40.4,8.5,1.8,2.65,711.0,16.0,2,1.0,340.0,63.0,6,442.0,294.0,3300.0
120.0,120.0,0,MOTORBOAT,ALUMINIUM,22.8,2.81,0.7,1.0,215.0,22.0,2,1.0,18.0,5.0,3,90.0,0.0,290.0
240.0,240.0,0,PASSENGERS,WOOD,21.0,4.9,1.0,3.0,190.0,10.0,1,1.0,30.0,7.0,3,47.0,25.0,800.0
8640.0,6000.0,7,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,41.0,8.2,2.2,3.2,820.0,12.0,1,2.0,480.0,90.0,8,265.0,400.0,17200.0
360.0,480.0,0,FLAT_BOTTOMED_BOAT,WOOD,21.0,5.7,2.0,2.8,170.0,20.0,3,2.0,18.0,3.0,6,50.0,15.0,300.0
8640.0,10080.0,7,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,40.3,8.18,2.61,3.0,830.0,15.0,2,2.0,498.0,100.0,8,265.0,421.0,15000.0
2700.0,2700.0,2,PASSENGER/GENERAL_LOAD,WOOD,37.0,8.0,1.8,3.0,550.0,18.0,3,3.0,320.0,65.0,7,170.0,270.0,4000.0
480.0,480.0,3,PASSENGER/GENERAL_LOAD,WOOD,17.5,4.1,0.8,1.2,160.0,12.0,1,1.0,18.0,6.0,3,33.0,18.0,240.0
48.0,54.0,0,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,34.0,6.0,1.5,2.2,550.0,14.0,1,1.0,23.0,8.0,4,410.0,0.0,46.0
840.0,840.0,0,PASSENGER/GENERAL_LOAD,WOOD,20.0,5.5,1.5,1.8,400.0,12.0,1,1.0,50.0,12.0,2,60.0,45.0,600.0
120.0,120.0,0,MOTORBOAT,ALUMINIUM,18.0,3.8,1.3,1.6,380.0,28.0,1,0.0,,,2,50.0,0.0,300.0
120.0,120.0,0,MOTORBOAT,ALUMINIUM,17.0,3.8,1.4,1.9,390.0,30.0,1,0.0,,,2,60.0,0.0,300.0
48.0,48.0,0,MOTORBOAT,ALUMINIUM,25.0,3.5,2.0,3.0,440.0,29.0,1,1.0,25.0,3.0,3,89.0,0.0,120.0
600.0,720.0,0,PASSENGER/GENERAL_LOAD,WOOD,13.8,3.73,0.6,1.0,156.0,15.0,2,1.0,5.0,2.0,3,40.0,5.0,600.0
210.0,210.0,0,PASSENGERS,WOOD,22.68,5.47,1.0,1.8,270.0,10.0,1,1.0,55.0,8.0,4,83.0,50.0,400.0
2280.0,1200.0,1,PASSENGER/GENERAL_LOAD,WOOD,31.5,6.13,1.4,1.65,450.0,18.0,3,1.0,71.0,12.0,6,107.0,58.0,4000.0
720.0,600.0,0,FLAT_BOTTOMED_BOAT,WOOD,17.0,6.0,1.5,2.0,114.0,16.0,1,1.0,20.0,3.0,3,60.0,15.0,600.0
720.0,720.0,0,PASSENGER/GENERAL_LOAD,WOOD,20.0,6.0,2.0,2.5,190.0,12.0,2,1.0,75.0,18.0,5,60.0,60.0,600.0
540.0,360.0,1,PASSENGER/GENERAL_LOAD,WOOD,20.0,5.5,1.4,1.5,160.0,12.0,1,1.0,110.0,20.0,3,87.0,80.0,1080.0
48.0,48.0,0,MOTORBOAT,ALUMINIUM,17.0,3.45,1.2,1.9,215.0,22.0,1,0.0,18.0,5.0,3,88.0,0.0,140.0
4080.0,2880.0,0,PASSENGER/GENERAL_LOAD,WOOD,29.7,7.0,1.8,2.0,420.0,12.0,1,2.0,140.0,30.0,6,104.0,120.0,7200.0
4800.0,2760.0,1,PASSENGER/GENERAL_LOAD,WOOD,30.0,9.0,1.45,2.5,922.0,10.0,2,2.0,171.0,30.0,7,137.0,140.0,5000.0
48.0,48.0,1,MOTORBOAT,ALUMINIUM,22.0,3.45,1.2,1.6,550.0,24.0,1,1.0,18.0,4.0,3,102.0,0.0,833.0
420.0,300.0,0,PASSENGER/GENERAL_LOAD,WOOD,21.8,5.6,1.1,1.8,200.0,10.0,2,2.0,58.0,12.0,4,80.0,50.0,300.0
600.0,600.0,0,PASSENGER/GENERAL_LOAD,WOOD,16.0,4.8,1.2,1.4,610.0,10.0,2,0.0,19.0,5.0,2,45.0,16.0,700.0
600.0,600.0,0,PASSENGER/GENERAL_LOAD,WOOD,32.0,5.9,1.9,2.1,420.0,12.0,1,0.0,190.0,40.0,5,181.0,160.0,2000.0
1920.0,2040.0,2,PASSENGER/GENERAL_LOAD,WOOD,35.88,8.0,2.0,2.8,367.0,14.0,1,2.0,270.0,45.0,7,220.0,220.0,4200.0
720.0,660.0,2,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,36.7,5.9,1.82,2.1,750.0,12.0,1,1.0,100.0,20.0,7,187.0,81.0,2500.0
900.0,1080.0,0,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,42.0,10.07,2.9,3.3,319.0,20.0,2,2.0,780.0,150.0,8,430.0,677.0,3300.0
48.0,48.0,0,PASSENGERS,WOOD,28.0,6.2,1.35,1.7,800.0,15.0,2,2.0,40.0,9.0,4,350.0,0.0,100.0
360.0,360.0,4,MOTORBOAT,ALUMINIUM,40.0,5.5,1.6,2.0,600.0,25.0,1,1.0,,,2,255.0,0.0,1600.0
120.0,120.0,0,MOTORBOAT,ALUMINIUM,9.0,2.3,1.0,1.3,150.0,15.0,1,0.0,17.0,3.0,2,32.0,15.0,300.0
420.0,360.0,1,CATAMARAN,FIBER,24.0,7.1,1.3,2.4,2750.0,25.0,2,1.0,,,4,133.0,0.0,2500.0
360.0,360.0,4,MOTORBOAT,ALUMINIUM,29.0,5.6,0.8,1.4,1200.0,26.0,1,1.0,,,3,138.0,0.0,1200.0
600.0,720.0,3,MOTORBOAT,ALUMINIUM,19.0,3.1,1.0,1.6,475.0,25.0,1,1.0,,,3,65.0,0.0,1500.0
300.0,240.0,0,MOTORBOAT,ALUMINIUM,10.0,3.0,1.5,2.0,130.0,12.0,1,0.0,8.0,2.0,2,35.0,0.0,900.0
18.0,18.0,0,PASSENGERS,ALUMINIUM,15.0,3.1,0.5,1.15,290.0,20.0,1,0.0,26.0,5.0,5,50.0,20.0,20.0
108.0,108.0,0,MOTORBOAT,ALUMINIUM,15.0,3.0,1.3,1.5,500.0,20.0,1,1.0,25.0,5.0,2,32.0,0.0,200.0
18.0,18.0,0,MOTORBOAT,ALUMINIUM,13.75,2.4,1.25,1.73,390.0,22.0,2,0.0,,,1,49.0,0.0,18.0
60.0,60.0,0,MOTORBOAT,ALUMINIUM,11.0,4.1,1.5,2.0,150.0,15.0,1,0.0,16.0,3.0,2,30.0,12.0,100.0
18.0,18.0,0,PASSENGERS,ALUMINIUM,17.3,2.2,0.4,1.1,294.0,24.0,1,0.0,35.0,8.0,3,64.0,28.0,20.0
150.0,150.0,0,MOTORBOAT,WOOD,18.0,3.0,1.0,2.5,144.0,12.0,1,2.0,22.0,5.0,2,40.0,18.0,600.0
78.0,72.0,0,PASSENGERS,ALUMINIUM,8.0,2.3,1.0,1.5,150.0,15.0,1,0.0,16.0,5.0,2,22.0,12.0,110.0
720.0,720.0,3,MOTORBOAT,ALUMINIUM,21.5,3.4,1.5,1.9,950.0,20.0,1,1.0,10.0,2.0,3,90.0,8.0,800.0
78.0,78.0,0,MOTORBOAT,WOOD,10.0,3.0,1.5,2.0,130.0,18.0,1,0.0,,,2,45.0,0.0,120.0
3360.0,3360.0,1,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,37.0,8.5,2.5,2.9,815.0,12.0,2,2.0,440.0,90.0,12,340.0,340.0,9200.0
720.0,720.0,0,FERRY_BOAT,NAVAL_STEEL,43.0,11.5,1.87,2.7,600.0,13.0,2,2.0,900.0,160.0,11,424.0,789.0,1600.0
480.0,480.0,0,PASSENGER/GENERAL_LOAD,WOOD,33.38,8.0,2.0,2.3,600.0,13.0,1,2.0,260.0,45.0,4,253.0,187.0,2000.0
840.0,840.0,4,PASSENGER/GENERAL_LOAD,WOOD,28.0,6.5,1.86,2.3,410.0,10.0,2,1.0,130.0,20.0,7,190.0,110.0,2400.0
480.0,480.0,0,PASSENGER/GENERAL_LOAD,WOOD,26.0,6.0,1.7,2.1,315.0,12.0,1,1.0,100.0,20.0,6,110.0,90.0,260.0
2160.0,1800.0,3,FERRY_BOAT,NAVAL_STEEL,60.4,13.7,2.95,3.95,915.0,15.0,3,1.0,1600.0,297.0,10,1002.0,1400.0,5600.0
48.0,48.0,0,PASSENGERS,WOOD,17.0,4.0,1.5,2.4,190.0,18.0,1,0.0,20.0,5.0,3,100.0,0.0,30.0
360.0,360.0,0,PASSENGER/GENERAL_LOAD,WOOD,17.0,5.0,1.0,1.9,450.0,15.0,1,1.0,30.0,5.0,2,50.0,25.0,440.0
48.0,48.0,0,MOTORBOAT,ALUMINIUM,18.0,3.8,1.0,1.2,700.0,20.0,1,1.0,,,2,30.0,0.0,120.0
7200.0,6600.0,2,PASSENGER/GENERAL_LOAD,WOOD,31.58,8.0,1.95,2.53,550.0,15.0,1,2.0,310.0,60.0,14,285.0,250.0,8400.0
2160.0,2160.0,0,PASSENGER/GENERAL_LOAD,WOOD,26.2,6.41,1.6,2.25,550.0,12.0,1,1.0,40.0,10.0,6,109.0,30.0,4000.0
120.0,120.0,0,MOTORBOAT,ALUMINIUM,12.0,2.4,1.0,1.8,500.0,25.0,1,0.0,,,1,35.0,0.0,174.0
30.0,30.0,0,MOTORBOAT,ALUMINIUM,19.0,5.4,1.2,1.6,410.0,29.0,1,1.0,30.0,10.0,3,140.0,0.0,160.0
1440.0,1440.0,0,MOTORBOAT,ALUMINIUM,11.0,3.0,0.75,1.2,2100.0,16.0,2,0.0,11.0,3.0,2,38.0,8.0,320.0
2160.0,2160.0,3,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,42.0,7.9,2.0,2.8,420.0,18.0,2,2.0,184.0,40.0,8,280.0,100.0,4000.0
48.0,48.0,1,MOTORBOAT,ALUMINIUM,17.0,3.45,1.2,1.9,215.0,22.0,1,0.0,28.0,6.0,3,100.0,0.0,140.0
120.0,120.0,0,MOTORBOAT,ALUMINIUM,22.0,4.3,1.15,1.75,480.0,25.0,1,0.0,,,2,55.0,0.0,300.0
3000.0,1800.0,5,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,38.0,7.2,2.0,2.7,600.0,12.0,1,1.0,400.0,80.0,7,300.0,335.0,18000.0
2280.0,2280.0,5,FERRY_BOAT,NAVAL_STEEL,49.0,12.0,1.7,2.1,315.0,13.0,2,2.0,450.0,85.0,8,360.0,386.0,2200.0
2280.0,2280.0,5,FERRY_BOAT,NAVAL_STEEL,58.0,7.5,1.5,1.95,315.0,10.0,1,1.0,330.0,60.0,6,12.0,280.0,2200.0
360.0,360.0,0,PASSENGER/GENERAL_LOAD,WOOD,23.0,5.3,1.2,1.8,270.0,15.0,3,2.0,95.0,21.0,4,76.0,81.0,600.0
840.0,840.0,1,PASSENGER/GENERAL_LOAD,WOOD,27.0,6.8,1.2,2.1,315.0,15.0,2,2.0,132.0,25.0,5,140.0,120.0,1200.0
48.0,48.0,0,MOTORBOAT,ALUMINIUM,19.5,5.7,1.2,1.8,350.0,21.0,1,1.0,23.0,6.0,4,80.0,0.0,140.0
300.0,300.0,0,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,38.0,8.0,1.7,2.8,375.0,17.0,2,2.0,200.0,35.0,4,350.0,180.0,700.0
162.0,162.0,1,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,29.7,6.5,1.52,2.02,450.0,14.0,1,1.0,100.0,18.0,4,218.0,100.0,445.0
720.0,900.0,3,PASSENGER/GENERAL_LOAD,WOOD,26.0,7.0,1.8,2.5,420.0,16.0,3,2.0,150.0,,6,105.0,120.0,600.0
8640.0,4320.0,7,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,45.0,9.55,3.48,3.6,829.0,18.0,1,2.0,460.0,92.0,8,393.0,380.0,15000.0
1020.0,1200.0,1,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,29.0,7.8,1.8,2.3,420.0,12.0,1,2.0,360.0,75.0,6,311.0,320.0,1100.0
8640.0,5880.0,7,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,60.0,12.0,3.1,3.7,829.0,12.0,2,2.0,1000.0,200.0,10,640.0,780.0,17000.0
480.0,480.0,0,PASSENGER/GENERAL_LOAD,WOOD,24.0,6.0,2.15,2.8,315.0,15.0,3,2.0,40.0,10.0,3,88.0,34.0,800.0
480.0,480.0,0,PASSENGER/GENERAL_LOAD,WOOD,22.7,6.1,1.8,2.6,160.0,10.0,1,2.0,50.0,12.0,3,67.0,40.0,400.0
780.0,780.0,0,PASSENGER/GENERAL_LOAD,WOOD,20.0,5.5,1.5,2.1,160.0,12.0,2,1.0,42.0,7.0,4,65.0,35.0,800.0
300.0,240.0,0,PASSENGER/GENERAL_LOAD,WOOD,31.0,6.8,2.1,2.7,420.0,10.0,1,2.0,190.0,30.0,4,132.0,150.0,400.0
9120.0,5520.0,7,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,46.0,8.2,2.3,3.7,828.0,12.0,2,2.0,941.0,185.0,10,648.0,780.0,17200.0
720.0,720.0,2,FERRY_BOAT,NAVAL_STEEL,42.6,11.0,1.36,1.6,1000.0,17.0,2,2.0,550.0,100.0,6,436.0,459.0,2400.0
900.0,900.0,1,PASSENGER/GENERAL_LOAD,WOOD,23.0,5.3,1.8,2.4,180.0,14.0,1,1.0,79.0,16.0,6,100.0,70.0,900.0
600.0,780.0,1,PASSENGER/GENERAL_LOAD,WOOD,27.3,7.0,1.67,2.2,315.0,12.0,1,1.0,140.0,24.0,4,134.0,103.0,800.0
90.0,90.0,0,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,60.0,12.0,1.4,3.0,600.0,14.0,2,2.0,30.0,4.0,6,870.0,0.0,1200.0
360.0,360.0,0,FLAT_BOTTOMED_BOAT,WOOD,18.0,3.4,2.0,3.15,430.0,20.0,1,1.0,25.0,4.0,2,55.0,20.0,600.0
2400.0,1500.0,0,PASSENGER/GENERAL_LOAD,WOOD,32.0,8.0,2.4,3.0,400.0,20.0,3,1.0,345.0,70.0,7,126.0,288.0,3900.0
4320.0,2880.0,2,PASSENGER/GENERAL_LOAD,WOOD,32.0,8.0,2.4,2.8,480.0,15.0,1,1.0,205.0,40.0,7,60.0,180.0,2000.0
1800.0,1200.0,1,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,38.0,9.0,2.0,2.8,330.0,15.0,1,2.0,225.0,40.0,8,280.0,200.0,4500.0
1080.0,720.0,2,PASSENGER/GENERAL_LOAD,WOOD,20.0,5.0,1.8,2.8,140.0,10.0,2,1.0,85.0,15.0,3,50.0,70.0,1600.0
120.0,120.0,0,MOTORBOAT,ALUMINIUM,18.0,4.1,1.1,1.7,420.0,28.0,1,0.0,,,2,60.0,0.0,300.0
2700.0,2160.0,2,PASSENGER/GENERAL_LOAD,WOOD,40.0,9.0,2.9,3.45,650.0,12.0,1,3.0,400.0,78.0,8,410.0,330.0,5000.0
120.0,120.0,0,MOTORBOAT,ALUMINIUM,10.0,2.2,0.9,1.3,150.0,25.0,1,0.0,18.0,5.0,2,20.0,0.0,240.0
48.0,48.0,0,PASSENGERS,WOOD,16.0,4.0,0.8,1.1,180.0,14.0,1,1.0,33.0,8.0,3,65.0,0.0,80.0
48.0,48.0,0,PASSENGERS,WOOD,26.0,6.0,1.6,1.8,367.0,15.0,1,1.0,15.0,7.0,3,271.0,0.0,40.0
7200.0,7200.0,0,PASSENGER/GENERAL_LOAD,WOOD,33.0,6.5,2.5,2.8,367.0,12.0,1,3.0,125.0,20.0,14,115.0,95.0,10000.0
720.0,840.0,0,PASSENGER/GENERAL_LOAD,WOOD,34.4,8.2,2.25,2.8,600.0,18.0,2,2.0,160.0,30.0,5,178.0,130.0,1500.0
1440.0,1200.0,0,PASSENGER/GENERAL_LOAD,WOOD,20.8,6.0,1.6,2.1,240.0,10.0,1,1.0,78.0,12.0,3,80.0,60.0,2300.0
540.0,480.0,0,PASSENGER/GENERAL_LOAD,WOOD,25.5,7.6,1.82,2.15,460.0,14.0,1,1.0,72.0,12.0,3,121.0,60.0,1400.0
600.0,600.0,0,PASSENGER/GENERAL_LOAD,WOOD,16.0,2.5,1.0,1.9,300.0,15.0,1,1.0,12.0,3.0,3,40.0,10.0,700.0
720.0,840.0,0,PASSENGER/GENERAL_LOAD,WOOD,23.0,6.0,1.7,1.7,147.0,12.0,2,2.0,80.0,20.0,6,70.0,75.0,500.0
780.0,780.0,2,PASSENGER/GENERAL_LOAD,WOOD,20.0,4.0,0.9,1.6,200.0,20.0,2,1.0,10.0,4.0,3,40.0,5.0,1000.0
420.0,420.0,0,PASSENGER/GENERAL_LOAD,WOOD,15.0,4.0,1.0,1.2,114.0,15.0,1,1.0,30.0,5.0,2,35.0,30.0,150.0
300.0,480.0,0,PASSENGER/GENERAL_LOAD,WOOD,31.0,6.0,1.2,1.5,420.0,15.0,1,2.0,60.0,15.0,5,135.0,60.0,650.0
1080.0,1080.0,0,OTHER,WOOD,20.8,4.85,1.5,1.8,180.0,10.0,1,1.0,50.0,7.0,3,15.0,45.0,700.0
600.0,660.0,0,PASSENGER/GENERAL_LOAD,WOOD,18.0,3.95,1.0,1.4,160.0,10.0,1,1.0,20.0,4.0,3,45.0,17.0,400.0
2640.0,1680.0,4,FERRY_BOAT,NAVAL_STEEL,45.0,10.0,1.8,2.2,818.0,10.0,1,2.0,350.0,70.0,8,490.0,289.0,8000.0
48.0,48.0,0,PASSENGERS,WOOD,14.0,3.0,0.7,1.1,150.0,14.0,1,1.0,,,2,60.0,0.0,100.0
2880.0,2280.0,1,FERRY_BOAT,NAVAL_STEEL,39.0,10.0,1.8,2.6,819.0,12.0,2,2.0,372.0,70.0,6,276.0,300.0,5800.0
240.0,240.0,4,MOTORBOAT,ALUMINIUM,33.0,4.3,1.0,1.6,800.0,25.0,1,1.0,,,3,112.0,0.0,1200.0
5400.0,5400.0,0,PASSENGER/GENERAL_LOAD,WOOD,25.0,5.0,1.5,2.0,114.0,12.0,1,1.0,37.0,10.0,2,60.0,30.0,10000.0
1200.0,1200.0,3,PASSENGER/GENERAL_LOAD,WOOD,21.0,5.8,1.5,2.1,190.0,16.0,2,3.0,40.0,6.0,7,98.0,34.0,1000.0
840.0,720.0,4,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,29.0,5.5,1.4,2.0,315.0,11.0,1,1.0,70.0,12.0,7,145.0,61.0,1800.0
30.0,30.0,0,PASSENGERS,ALUMINIUM,13.51,2.6,1.5,1.9,294.0,15.0,1,2.0,12.0,18.0,1,40.0,10.0,20.0
120.0,120.0,0,MOTORBOAT,ALUMINIUM,20.0,3.8,1.45,2.05,420.0,30.0,1,0.0,,,2,65.0,0.0,300.0
7200.0,5760.0,10,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,37.4,8.0,2.22,3.2,367.0,10.0,2,2.0,342.0,73.0,9,254.0,310.0,17000.0
360.0,360.0,2,MOTORBOAT,ALUMINIUM,17.0,2.8,0.6,0.9,608.0,30.0,1,0.0,,,4,80.0,0.0,700.0
600.0,600.0,0,PASSENGER/GENERAL_LOAD,WOOD,15.8,4.3,1.2,1.2,200.0,15.0,1,1.0,20.0,4.0,2,30.0,17.0,700.0
48.0,48.0,0,PASSENGERS,WOOD,18.0,3.0,0.8,1.0,160.0,16.0,1,1.0,45.0,12.0,2,65.0,0.0,90.0
840.0,600.0,0,MOTORBOAT,ALUMINIUM,27.8,3.2,1.2,2.0,260.0,25.0,1,1.0,,,3,103.0,0.0,5000.0
180.0,180.0,0,PASSENGER/GENERAL_LOAD,WOOD,21.7,5.5,1.7,2.0,200.0,10.0,1,2.0,60.0,12.0,4,89.0,60.0,300.0
1200.0,1080.0,1,PASSENGER/GENERAL_LOAD,WOOD,24.0,6.15,1.0,1.6,210.0,13.0,1,1.0,65.0,13.0,5,71.0,56.0,1500.0
120.0,102.0,0,MOTORBOAT,ALUMINIUM,20.0,3.0,1.0,1.4,600.0,25.0,1,1.0,39.0,8.0,4,63.0,0.0,540.0
2400.0,2160.0,4,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,46.0,9.0,1.3,2.8,829.0,12.0,2,2.0,352.0,70.0,8,366.0,300.0,4300.0
480.0,540.0,1,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,37.0,8.0,1.1,1.3,250.0,12.0,1,3.0,250.0,50.0,6,308.0,208.0,1200.0
330.0,330.0,0,PASSENGER/GENERAL_LOAD,WOOD,18.0,4.0,1.7,2.3,190.0,17.0,1,1.0,50.0,10.0,3,80.0,40.0,600.0
480.0,480.0,0,PASSENGER/GENERAL_LOAD,WOOD,40.0,10.0,2.2,3.0,499.0,20.0,1,1.0,300.0,50.0,4,192.0,240.0,2000.0
1440.0,1200.0,1,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,40.0,8.0,2.6,3.1,550.0,12.0,2,2.0,510.0,110.0,7,319.0,433.0,4000.0
42.0,42.0,0,PASSENGERS,WOOD,18.78,4.8,0.66,1.0,240.0,13.0,2,2.0,20.0,5.0,3,115.0,0.0,140.0
90.0,90.0,0,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,43.0,8.5,2.5,2.8,367.0,13.0,2,2.0,25.0,4.0,4,600.0,0.0,1200.0
8400.0,6000.0,1,PASSENGER/GENERAL_LOAD,WOOD,29.6,7.8,2.2,2.7,552.0,12.0,1,2.0,190.0,35.0,7,200.0,160.0,12500.0
120.0,120.0,0,MOTORBOAT,ALUMINIUM,17.0,3.5,0.9,1.5,410.0,25.0,1,0.0,,,2,60.0,0.0,300.0
420.0,420.0,3,PASSENGER/GENERAL_LOAD,WOOD,18.0,4.2,1.0,1.3,200.0,15.0,1,1.0,20.0,4.0,3,35.0,20.0,300.0
2880.0,2880.0,0,FERRY_BOAT,NAVAL_STEEL,36.0,8.8,1.0,2.0,600.0,15.0,3,2.0,300.0,55.0,6,130.0,250.0,6000.0
48.0,54.0,0,MOTORBOAT,ALUMINIUM,22.0,4.5,0.7,2.0,2240.0,24.0,2,1.0,18.0,5.0,3,96.0,5.0,120.0
1440.0,1440.0,1,FERRY_BOAT,NAVAL_STEEL,40.0,12.0,2.2,3.0,922.0,12.0,2,3.0,635.0,120.0,8,600.0,560.0,3000.0
48.0,48.0,0,PASSENGERS,WOOD,14.69,2.9,0.6,1.4,220.0,14.0,1,0.0,,,3,69.0,0.0,50.0
48.0,48.0,0,PASSENGERS,WOOD,24.0,4.8,1.17,1.3,180.0,12.0,1,1.0,,,3,120.0,0.0,100.0
480.0,480.0,1,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,38.53,7.9,1.7,2.25,477.0,14.0,2,2.0,206.0,40.0,6,363.0,180.0,1700.0
3480.0,3480.0,3,PASSENGER/GENERAL_LOAD,WOOD,22.0,5.18,1.2,1.7,175.0,12.0,1,1.0,55.0,10.0,6,90.0,42.0,4500.0
840.0,780.0,2,MOTORBOAT,ALUMINIUM,22.0,3.8,1.3,1.8,520.0,25.0,1,1.0,30.0,5.0,5,57.0,0.0,3000.0
2160.0,2160.0,1,FERRY_BOAT,NAVAL_STEEL,40.0,10.0,1.2,1.5,420.0,15.0,1,2.0,290.0,50.0,7,65.0,250.0,3000.0
120.0,120.0,0,MOTORBOAT,ALUMINIUM,19.0,4.3,1.0,1.5,390.0,23.0,1,0.0,,,2,60.0,0.0,300.0
600.0,480.0,1,PASSENGERS,WOOD,20.0,4.5,0.99,1.0,114.0,12.0,1,1.0,,,3,30.0,15.0,750.0
1200.0,900.0,1,PASSENGER/GENERAL_LOAD,WOOD,25.0,6.0,2.5,2.8,350.0,12.0,1,2.0,53.0,12.0,3,80.0,40.0,800.0
12960.0,12000.0,1,PASSENGER/GENERAL_LOAD,WOOD,29.0,7.0,2.8,3.3,315.0,10.0,2,1.0,118.0,20.0,4,80.0,100.0,17000.0
780.0,1020.0,1,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,45.0,10.0,2.69,3.26,915.0,12.0,1,1.0,950.0,180.0,7,452.0,800.0,1100.0
1440.0,1080.0,1,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,43.0,9.5,3.0,4.0,600.0,15.0,1,2.0,800.0,160.0,3,475.0,630.0,4800.0
900.0,1080.0,1,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,42.9,7.3,1.7,2.18,610.0,14.0,1,1.0,96.0,18.0,5,200.0,76.0,5800.0
540.0,540.0,0,PASSENGER/GENERAL_LOAD,NAVAL_STEEL,38.0,7.3,1.65,2.0,412.0,20.0,1,2.0,169.0,30.0,5,97.0,150.0,800.0
120.0,120.0,0,MOTORBOAT,ALUMINIUM,20.0,3.7,1.0,1.7,350.0,26.0,1,0.0,,,2,65.0,0.0,300.0
4320.0,4320.0,0,PASSENGER/GENERAL_LOAD,WOOD,21.92,5.02,1.2,1.8,160.0,10.0,1,1.0,15.0,,3,40.0,11.0,10000.0
240.0,240.0,2,PASSENGER/GENERAL_LOAD,WOOD,18.0,4.9,1.0,1.4,114.0,10.0,1,1.0,18.0,5.0,3,40.0,20.0,120.0
1200.0,1200.0,2,PASSENGER/GENERAL_LOAD,WOOD,50.0,11.5,1.7,2.1,400.0,12.0,2,2.0,490.0,90.0,10,350.0,410.0,900.0
4320.0,4320.0,0,PASSENGER/GENERAL_LOAD,WOOD,24.0,5.7,1.9,2.3,160.0,10.0,1,1.0,42.0,9.0,3,35.0,35.0,10000.0
540.0,540.0,1,PASSENGER/GENERAL_LOAD,WOOD,24.0,7.0,1.0,1.7,190.0,10.0,3,3.0,115.0,23.0,4,85.0,95.0,1220.0
120.0,120.0,0,MOTORBOAT,ALUMINIUM,19.0,3.9,1.4,2.0,400.0,30.0,1,0.0,,,2,70.0,0.0,300.0
9600.0,5760.0,1,PASSENGER/GENERAL_LOAD,WOOD,29.0,8.1,2.4,3.6,410.0,16.0,2,2.0,152.0,28.0,7,130.0,132.0,18000.0
720.0,960.0,0,PASSENGER/GENERAL_LOAD,WOOD,24.0,6.6,1.8,2.2,360.0,12.0,1,1.0,115.0,20.0,4,78.0,90.0,700.0
600.0,600.0,0,PASSENGER/GENERAL_LOAD,WOOD,14.3,3.28,0.8,1.6,114.0,12.0,1,1.0,40.0,10.0,3,60.0,30.0,800.0
180.0,180.0,0,PASSENGER/GENERAL_LOAD,WOOD,20.0,4.0,2.0,3.0,114.0,12.0,1,0.0,40.0,12.0,3,37.0,40.0,120.0
1200.0,1200.0,0,PASSENGER/GENERAL_LOAD,WOOD,26.0,6.8,2.2,2.45,450.0,14.0,1,1.0,190.0,40.0,6,116.0,160.0,2000.0
840.0,840.0,0,PASSENGER/GENERAL_LOAD,WOOD,37.0,8.2,1.9,2.5,600.0,12.0,3,1.0,150.0,30.0,5,310.0,138.0,3000.0
1440.0,1080.0,0,PASSENGER/GENERAL_LOAD,WOOD,31.0,7.9,2.14,2.6,764.0,14.0,1,3.0,350.0,70.0,7,226.0,300.0,3900.0
300.0,420.0,0,PASSENGER/GENERAL_LOAD,WOOD,30.2,6.92,1.82,2.44,420.0,14.0,2,2.0,154.0,35.0,3,128.0,120.0,450.0
42.0,42.0,0,PASSENGERS,WOOD,14.0,3.0,0.8,1.0,136.0,10.0,1,0.0,15.0,5.0,2,40.0,8.0,14.0
